dish	dishLabel	country	countryLabel
http://www.wikidata.org/entity/Q6928578	Bîstan	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6929071	Bûş	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6935968	Derf	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6936882	Dewliser	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6939379	Doxave	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6944521	Mućkalica	http://www.wikidata.org/entity/Q403	Serbia
http://www.wikidata.org/entity/Q6949924	Fetîr	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6956882	Gulûl	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6960349	Harşo	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6960802	Hebnîsk	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6963832	Hevrîşk	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6964951	Hirçkî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6966108	Hêkerûn	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6967043	Nasi bakar	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6967046	nasi bogana	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6967048	Nasi liwet	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6967051	Nasi paprik		
http://www.wikidata.org/entity/Q6967056	nasi tim	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6968166	Kalbûnî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6973180	Kesmaşî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6974635	Kirdo		
http://www.wikidata.org/entity/Q6978616	Kuftesîr	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6979159	Kumspî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6979199	Kun	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6980923	Kêpayî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6981917	pölsa	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q6987250	Maşik	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6987533	Meftune	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7000528	nettle soup	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q7000669	Navoşk	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7015856	Q7015856	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q7020912	Pîçik	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7030277	Qirîs	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7031701	Qopo	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7049396	Sembîsek	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7050341	Serbizêr	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7055491	Singûsîr	http://www.wikidata.org/entity/Q894621	Bohtan
http://www.wikidata.org/entity/Q7057222	Soneberî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7057891	Sovanî	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7060247	Sînor	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7062059	Taweşeht	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q7080021	ogi	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q7095366	Oondees		
http://www.wikidata.org/entity/Q7124456	pagpag		
http://www.wikidata.org/entity/Q7127953	Pallubasa	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7136846	Pares	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q7142949	pasta al pomodoro	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q7143016	Pastitsada		
http://www.wikidata.org/entity/Q7171328	pesarattu		
http://www.wikidata.org/entity/Q7178377	Petit Salé		
http://www.wikidata.org/entity/Q7197643	piracaldo	http://www.wikidata.org/entity/Q733	Paraguay
http://www.wikidata.org/entity/Q7200291	Placenta cake	http://www.wikidata.org/entity/Q2277	Roman Empire
http://www.wikidata.org/entity/Q7208574	poke	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q7228884	Pootharekulu	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q7231310	Port sausage	http://www.wikidata.org/entity/Q794	Iran
http://www.wikidata.org/entity/Q7285800	Rajas con crema		
http://www.wikidata.org/entity/Q7307455	uih sepit	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7309432	Açorda	http://www.wikidata.org/entity/Q45	Portugal
http://www.wikidata.org/entity/Q7367965	Q7367965	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7370536	Roti buaya	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7370536	Roti buaya	http://www.wikidata.org/entity/Q3630	Jakarta
http://www.wikidata.org/entity/Q7370537	Roti john	http://www.wikidata.org/entity/Q334	Singapore
http://www.wikidata.org/entity/Q7377183	kue leker	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7404293	Pelara	http://www.wikidata.org/entity/Q833	Malaysia
http://www.wikidata.org/entity/Q7413072	Pulut lepa		
http://www.wikidata.org/entity/Q7418601	rujak cingur	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7425996	Sate padang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7433929	Carrilleras		
http://www.wikidata.org/entity/Q7438806	Slemang	http://www.wikidata.org/entity/Q833	Malaysia
http://www.wikidata.org/entity/Q7439701	Soto Madura	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7446149	Rice Jamblang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7461448	Shahan ful		
http://www.wikidata.org/entity/Q7476075	tahu sumedang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7489821	Shark chutney	http://www.wikidata.org/entity/Q1042	Seychelles
http://www.wikidata.org/entity/Q7504007	Shrimp Creole	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q7522199	Sindhi biryani	http://www.wikidata.org/entity/Q843	Pakistan
http://www.wikidata.org/entity/Q7525342	Siomay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7535893	skirlie	http://www.wikidata.org/entity/Q22	Scotland
http://www.wikidata.org/entity/Q7548366	Snow White salad	http://www.wikidata.org/entity/Q219	Bulgaria
http://www.wikidata.org/entity/Q7554467	stuffed onions	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q7565043	soup joumou	http://www.wikidata.org/entity/Q790	Haiti
http://www.wikidata.org/entity/Q7572829	spaghetti with meatballs	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q7573059	Spanakorizo	http://www.wikidata.org/entity/Q41	Greece
http://www.wikidata.org/entity/Q7648934	sushi pizza	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q7650627	suya		
http://www.wikidata.org/entity/Q7656154	swikee	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7695520	Tekwan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7706778	tetrazzini	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q7780958	Dali ni Horbo	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7796150	Thoran		
http://www.wikidata.org/entity/Q7799573	gỏi cuốn	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q7808550	Tinutuan porridge	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56300140	akassa	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q56307726	Molotof	http://www.wikidata.org/entity/Q45	Portugal
http://www.wikidata.org/entity/Q56308209	Tsybulnyki	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q56311538	Kondreh (food)		
http://www.wikidata.org/entity/Q56322334	Q56322334	http://www.wikidata.org/entity/Q19689	Tirana
http://www.wikidata.org/entity/Q56355857	Q56355857		
http://www.wikidata.org/entity/Q56390165	Q56390165		
http://www.wikidata.org/entity/Q56391757	Q56391757	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56392543	Citruk	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56392589	Q56392589	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56393200	man reman	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56394196	Q56394196	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56398981	Pelleng	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56399237	Rendang lokan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56411494	Q56411494	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56412603	pempek lenggang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56422976	Q56422976		
http://www.wikidata.org/entity/Q56702339	Bushman fondue		
http://www.wikidata.org/entity/Q57981532	bipang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q57981542	komo satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58090266	Q58090266	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58090277	bikang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58090327	Q58090327	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58090401	Rusip	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58339033	Danguang-Danguang satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58339162	Q58339162	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58431093	Smoked Roa Fish Sauce	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q58611926	Mariscal	http://www.wikidata.org/entity/Q298	Chile
http://www.wikidata.org/entity/Q59260812	picada	http://www.wikidata.org/entity/Q77	Uruguay
http://www.wikidata.org/entity/Q59260812	picada	http://www.wikidata.org/entity/Q414	Argentina
http://www.wikidata.org/entity/Q59652608	Blanc Manger		
http://www.wikidata.org/entity/Q60126666	Q60126666		
http://www.wikidata.org/entity/Q60150397	Funchoza		
http://www.wikidata.org/entity/Q60284253	Q60284253		
http://www.wikidata.org/entity/Q60310981	chocolate pot		
http://www.wikidata.org/entity/Q60544188	Q60544188		
http://www.wikidata.org/entity/Q60615079	Q60615079		
http://www.wikidata.org/entity/Q60740502	Humba	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60745567	mince on toast		
http://www.wikidata.org/entity/Q60748979	Salukara	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60754611	Buddha bowl		
http://www.wikidata.org/entity/Q60760520	Moche	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60760532	Mache	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60760541	Masi	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60761452	Goto	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60761825	Panyalam	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60762918	Paelya	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q60762918	Paelya	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60770307	Sayongsong	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q60836556	Q60836556		
http://www.wikidata.org/entity/Q60846082	Q60846082		
http://www.wikidata.org/entity/Q60846897	Q60846897		
http://www.wikidata.org/entity/Q60846962	Q60846962		
http://www.wikidata.org/entity/Q60851443	tsatsa		
http://www.wikidata.org/entity/Q60974738	Q60974738	http://www.wikidata.org/entity/Q15180	Soviet Union
http://www.wikidata.org/entity/Q60977870	Pâte à bombe		
http://www.wikidata.org/entity/Q61043286	Q61043286		
http://www.wikidata.org/entity/Q61045488	Wing Bean Salad	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q61075655	Q61075655	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q61078926	boil up		
http://www.wikidata.org/entity/Q61082068	Chifteluțe marinate	http://www.wikidata.org/entity/Q218	Romania
http://www.wikidata.org/entity/Q61114524	kewa datshi	http://www.wikidata.org/entity/Q917	Bhutan
http://www.wikidata.org/entity/Q61114577	Q61114577	http://www.wikidata.org/entity/Q917	Bhutan
http://www.wikidata.org/entity/Q61117066	Q61117066	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q61127980	Q61127980		
http://www.wikidata.org/entity/Q61129128	kvrguša	http://www.wikidata.org/entity/Q225	Bosnia and Herzegovina
http://www.wikidata.org/entity/Q61134376	leskovačka kavurma	http://www.wikidata.org/entity/Q403	Serbia
http://www.wikidata.org/entity/Q61139247	Q61139247		
http://www.wikidata.org/entity/Q61361153	Q61361153		
http://www.wikidata.org/entity/Q61366417	Sylheti Duck Bamboo	http://www.wikidata.org/entity/Q902	Bangladesh
http://www.wikidata.org/entity/Q61366482	Soft Khichuri	http://www.wikidata.org/entity/Q902	Bangladesh
http://www.wikidata.org/entity/Q61984600	Q61984600	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q62018789	Discada		
http://www.wikidata.org/entity/Q62271704	Belgian waffle	http://www.wikidata.org/entity/Q31	Belgium
http://www.wikidata.org/entity/Q63228690	baccalà mantecato	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q63522006	Q63522006	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q63527491	Trippa alla romana	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q63856972	Mexican rice	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q63956134	tuna tartare		
http://www.wikidata.org/entity/Q64065384	calf liver		
http://www.wikidata.org/entity/Q64216206	Nasi goreng Jawa		
http://www.wikidata.org/entity/Q64358326	beef and broccoli	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q64463218	Saucisson chaud	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q64575548	Burger King Hash Browns	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q64584601	Burger King French Toast Sticks	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q64585293	Burger King Onion Rings	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q64865837	Cheetos Chicken Fries	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q64974847	Chick-fil-A Chicken Sandwich	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q65040984	Silog	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q65043034	Sinigapuna	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q65044294	Kikomando	http://www.wikidata.org/entity/Q1036	Uganda
http://www.wikidata.org/entity/Q65048859	Q65048859	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q65050511	Binakle	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q65066634	Kiampong	http://www.wikidata.org/entity/Q928	Philippines
http://www.wikidata.org/entity/Q65067382	Erachichor		
http://www.wikidata.org/entity/Q65072654	Khao mu daeng	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q65117391	Babbouche	http://www.wikidata.org/entity/Q1028	Morocco
http://www.wikidata.org/entity/Q65132461	Q65132461	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q65163168	tabernero	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q65208584	lembut satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7808813	Tipatipa	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q7809258	tirokafteri	http://www.wikidata.org/entity/Q41	Greece
http://www.wikidata.org/entity/Q7811421	toasted ravioli		
http://www.wikidata.org/entity/Q7825801	torikatsu	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q7852883	Tunde ke kabab	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q7855577	Turli Tava	http://www.wikidata.org/entity/Q221	North Macedonia
http://www.wikidata.org/entity/Q7908657	Vaho	http://www.wikidata.org/entity/Q811	Nicaragua
http://www.wikidata.org/entity/Q7919751	Venetian sauce		
http://www.wikidata.org/entity/Q7974369	watermelon steak		
